X,Y,dX_m,dY_m,Magnitude_m,YearPair
745815,997815,0,0,0,2005-2007
745845,997785,0,-30,30,2005-2007
745875,997785,0,0,0,2005-2007
745905,997785,0,0,0,2005-2007
745935,997755,0,-30,30,2005-2007
745965,997755,0,0,0,2005-2007
745995,997755,0,0,0,2005-2007
746025,997755,-30,0,30,2005-2007
746055,997725,0,0,0,2005-2007
746085,997725,-30,0,30,2005-2007
746115,997725,0,30,30,2005-2007
746145,997695,0,0,0,2005-2007
746175,997695,0,0,0,2005-2007
746205,997695,0,0,0,2005-2007
746235,997695,-30,0,30,2005-2007
746265,997695,0,30,30,2005-2007
746295,997695,0,30,30,2005-2007
746325,997665,0,0,0,2005-2007
746355,997665,0,0,0,2005-2007
746385,997665,0,0,0,2005-2007
746415,997665,0,0,0,2005-2007
746445,997665,-30,0,30,2005-2007
746475,997665,0,30,30,2005-2007
746505,997665,0,30,30,2005-2007
746535,997635,0,0,0,2005-2007
746565,997635,0,0,0,2005-2007
746595,997635,0,0,0,2005-2007
746625,997635,0,0,0,2005-2007
746655,997635,-30,0,30,2005-2007
746685,997635,0,30,30,2005-2007
746715,997605,0,0,0,2005-2007
746745,997605,0,0,0,2005-2007
746775,997605,-30,0,30,2005-2007
746805,997605,0,30,30,2005-2007
746835,997605,0,30,30,2005-2007
746865,997605,0,30,30,2005-2007
746895,997605,0,30,30,2005-2007
746925,997605,0,30,30,2005-2007
746955,997605,0,30,30,2005-2007
746985,997575,-30,0,30,2005-2007
747015,997575,0,30,30,2005-2007
747045,997575,0,30,30,2005-2007
747075,997575,0,30,30,2005-2007
747105,997575,0,30,30,2005-2007
747135,997575,0,30,30,2005-2007
747165,997575,0,30,30,2005-2007
747195,997575,0,30,30,2005-2007
747225,997545,0,0,0,2005-2007
747255,997545,0,0,0,2005-2007
747285,997545,0,0,0,2005-2007
747315,997545,0,0,0,2005-2007
747345,997545,0,0,0,2005-2007
747375,997545,0,0,0,2005-2007
747405,997545,0,0,0,2005-2007
747435,997515,0,-30,30,2005-2007
747465,997515,0,-30,30,2005-2007
747495,997515,0,-30,30,2005-2007
747525,997515,0,-30,30,2005-2007
747555,997515,0,0,0,2005-2007
747585,997515,0,0,0,2005-2007
747615,997515,0,0,0,2005-2007
747645,997515,0,0,0,2005-2007
747675,997515,0,0,0,2005-2007
747705,997515,-30,0,30,2005-2007
747735,997515,0,30,30,2005-2007
747765,997515,0,30,30,2005-2007
747795,997515,-30,30,42.4264068711929,2005-2007
747825,997515,0,60,60,2005-2007
747855,997515,0,60,60,2005-2007
747885,997515,0,60,60,2005-2007
747915,997485,0,30,30,2005-2007
747945,997485,0,30,30,2005-2007
747975,997455,0,0,0,2005-2007
748005,997455,0,0,0,2005-2007
748035,997425,0,-30,30,2005-2007
748065,997425,0,-30,30,2005-2007
748095,997425,0,0,0,2005-2007
748125,997395,0,-30,30,2005-2007
748155,997395,0,-30,30,2005-2007
748185,997395,0,-30,30,2005-2007
748215,997365,0,-30,30,2005-2007
748245,997365,0,-30,30,2005-2007
748275,997365,0,-30,30,2005-2007
748305,997365,0,-30,30,2005-2007
748335,997365,0,-30,30,2005-2007
748365,997365,0,0,0,2005-2007
748395,997335,0,-30,30,2005-2007
748425,997335,0,-30,30,2005-2007
748455,997335,0,-30,30,2005-2007
748485,997335,0,-30,30,2005-2007
748515,997335,0,-30,30,2005-2007
748545,997335,0,-30,30,2005-2007
748575,997335,0,-30,30,2005-2007
748605,997335,-30,-30,42.4264068711929,2005-2007
748635,997335,0,-60,60,2005-2007
748665,997335,0,-60,60,2005-2007
748695,997335,0,-60,60,2005-2007
748725,997335,0,-60,60,2005-2007
748755,997365,0,-30,30,2005-2007
748785,997365,0,-30,30,2005-2007
748815,997395,0,0,0,2005-2007
748845,997395,0,0,0,2005-2007
748875,997395,0,0,0,2005-2007
748905,997395,0,0,0,2005-2007
748935,997395,0,0,0,2005-2007
748965,997395,0,0,0,2005-2007
748995,997395,0,0,0,2005-2007
749025,997395,0,0,0,2005-2007
749055,997395,0,0,0,2005-2007
749085,997395,0,0,0,2005-2007
749115,997395,0,0,0,2005-2007
749145,997395,0,0,0,2005-2007
749175,997395,0,0,0,2005-2007
749205,997395,0,0,0,2005-2007
749235,997395,0,0,0,2005-2007
749265,997395,0,0,0,2005-2007
749295,997395,0,0,0,2005-2007
749325,997395,0,0,0,2005-2007
749355,997395,0,0,0,2005-2007
749385,997395,0,0,0,2005-2007
749415,997395,0,0,0,2005-2007
749445,997395,0,0,0,2005-2007
749475,997395,0,0,0,2005-2007
749505,997395,0,0,0,2005-2007
749535,997365,0,-30,30,2005-2007
749565,997365,0,0,0,2005-2007
749595,997365,0,0,0,2005-2007
749625,997365,0,0,0,2005-2007
749655,997365,0,0,0,2005-2007
749685,997335,0,0,0,2005-2007
749715,997335,0,0,0,2005-2007
749745,997335,0,0,0,2005-2007
749775,997305,0,-30,30,2005-2007
749805,997305,0,-30,30,2005-2007
749835,997305,0,0,0,2005-2007
749865,997275,0,-30,30,2005-2007
749895,997275,0,-30,30,2005-2007
749925,997275,0,-30,30,2005-2007
749955,997275,0,0,0,2005-2007
749985,997245,0,-30,30,2005-2007
750015,997245,0,-30,30,2005-2007
750045,997245,0,0,0,2005-2007
750075,997215,0,-30,30,2005-2007
750105,997215,0,-30,30,2005-2007
750135,997215,0,0,0,2005-2007
750165,997215,0,0,0,2005-2007
750195,997185,0,-30,30,2005-2007
750225,997185,0,0,0,2005-2007
750255,997185,0,0,0,2005-2007
750285,997155,0,0,0,2005-2007
750315,997155,0,0,0,2005-2007
750345,997125,0,-30,30,2005-2007
750375,997125,0,0,0,2005-2007
750405,997095,0,-30,30,2005-2007
750435,997095,0,0,0,2005-2007
750465,997095,0,0,0,2005-2007
750495,997065,0,0,0,2005-2007
750525,997065,0,0,0,2005-2007
750555,997035,0,-30,30,2005-2007
750585,997035,0,0,0,2005-2007
750615,997005,0,0,0,2005-2007
750645,997005,0,0,0,2005-2007
750675,996975,0,-30,30,2005-2007
750705,996975,0,0,0,2005-2007
750735,996945,0,0,0,2005-2007
750765,996945,0,0,0,2005-2007
750795,996945,-30,0,30,2005-2007
750825,996915,0,0,0,2005-2007
750855,996885,0,-30,30,2005-2007
750885,996885,0,0,0,2005-2007
750915,996885,-30,0,30,2005-2007
750945,996855,0,0,0,2005-2007
750975,996825,0,-30,30,2005-2007
751005,996825,0,0,0,2005-2007
751035,996795,0,-30,30,2005-2007
751065,996795,0,0,0,2005-2007
751095,996765,0,0,0,2005-2007
751125,996765,0,0,0,2005-2007
751155,996735,0,0,0,2005-2007
751185,996735,0,0,0,2005-2007
751215,996705,0,0,0,2005-2007
751245,996705,0,0,0,2005-2007
751275,996675,0,0,0,2005-2007
751305,996675,-30,0,30,2005-2007
751335,996645,0,0,0,2005-2007
751365,996645,0,0,0,2005-2007
751395,996615,0,0,0,2005-2007
751425,996615,-30,0,30,2005-2007
751455,996615,0,30,30,2005-2007
751485,996585,-30,0,30,2005-2007
751515,996555,0,0,0,2005-2007
751545,996555,-30,0,30,2005-2007
751575,996525,-30,0,30,2005-2007
751605,996525,-30,30,42.4264068711929,2005-2007
751635,996495,0,30,30,2005-2007
751665,996465,-30,0,30,2005-2007
751695,996435,-30,0,30,2005-2007
751725,996435,-30,30,42.4264068711929,2005-2007
751755,996405,0,30,30,2005-2007
751785,996375,0,0,0,2005-2007
751815,996375,-30,0,30,2005-2007
751845,996345,-30,0,30,2005-2007
751875,996315,0,0,0,2005-2007
751905,996285,0,0,0,2005-2007
751935,996255,0,0,0,2005-2007
751965,996255,0,0,0,2005-2007
751995,996255,-30,0,30,2005-2007
752025,996225,0,0,0,2005-2007
752055,996225,-30,0,30,2005-2007
752085,996195,0,0,0,2005-2007
752115,996195,0,0,0,2005-2007
752145,996195,-30,0,30,2005-2007
752175,996165,0,0,0,2005-2007
752205,996165,-30,0,30,2005-2007
752235,996135,0,0,0,2005-2007
752265,996135,0,0,0,2005-2007
752295,996135,0,0,0,2005-2007
752325,996105,0,-30,30,2005-2007
752355,996105,0,0,0,2005-2007
752385,996105,0,0,0,2005-2007
752415,996075,0,0,0,2005-2007
752445,996075,0,0,0,2005-2007
752475,996075,0,0,0,2005-2007
752505,996075,-30,0,30,2005-2007
752535,996045,0,0,0,2005-2007
752565,996045,0,0,0,2005-2007
752595,996015,0,0,0,2005-2007
752625,996015,0,0,0,2005-2007
752655,996015,-30,0,30,2005-2007
752685,995985,0,0,0,2005-2007
752715,995985,0,0,0,2005-2007
752745,995955,0,0,0,2005-2007
752775,995955,0,0,0,2005-2007
752805,995925,0,0,0,2005-2007
752835,995895,0,0,0,2005-2007
752865,995895,0,0,0,2005-2007
752895,995895,-30,0,30,2005-2007
752925,995865,0,0,0,2005-2007
752955,995835,0,0,0,2005-2007
752985,995835,0,0,0,2005-2007
753015,995805,0,0,0,2005-2007
753045,995805,-30,0,30,2005-2007
753075,995775,0,0,0,2005-2007
753105,995745,0,0,0,2005-2007
753135,995745,0,0,0,2005-2007
753165,995715,0,0,0,2005-2007
753195,995685,0,-30,30,2005-2007
753225,995685,0,0,0,2005-2007
753255,995655,0,0,0,2005-2007
753285,995625,0,-30,30,2005-2007
753315,995625,0,0,0,2005-2007
753345,995595,0,0,0,2005-2007
753375,995565,0,-30,30,2005-2007
753405,995565,0,0,0,2005-2007
753435,995565,0,0,0,2005-2007
753465,995535,0,0,0,2005-2007
753495,995505,0,0,0,2005-2007
753525,995475,0,-30,30,2005-2007
753555,995475,0,0,0,2005-2007
753585,995445,0,0,0,2005-2007
753615,995415,0,-30,30,2005-2007
753645,995385,0,-30,30,2005-2007
753675,995385,0,0,0,2005-2007
753705,995355,0,0,0,2005-2007
753735,995325,0,-30,30,2005-2007
753765,995325,0,0,0,2005-2007
753795,995325,0,0,0,2005-2007
753825,995295,0,0,0,2005-2007
753855,995295,-30,0,30,2005-2007
753885,995265,0,0,0,2005-2007
753915,995235,0,-30,30,2005-2007
753945,995235,0,0,0,2005-2007
753975,995235,0,0,0,2005-2007
754005,995205,0,-30,30,2005-2007
754035,995205,0,0,0,2005-2007
754065,995175,0,0,0,2005-2007
754095,995175,-30,0,30,2005-2007
754125,995175,0,30,30,2005-2007
754155,995145,-30,0,30,2005-2007
754185,995115,0,0,0,2005-2007
754215,995115,0,0,0,2005-2007
754245,995115,0,0,0,2005-2007
754275,995085,0,0,0,2005-2007
754305,995085,0,0,0,2005-2007
754335,995085,0,0,0,2005-2007
754365,995055,0,-30,30,2005-2007
754395,995055,0,-30,30,2005-2007
754425,995055,0,-30,30,2005-2007
754455,995055,0,0,0,2005-2007
754485,995025,0,-30,30,2005-2007
754515,995025,0,-30,30,2005-2007
754545,995025,0,0,0,2005-2007
754575,995025,0,0,0,2005-2007
754605,995025,0,0,0,2005-2007
754635,995025,0,0,0,2005-2007
754665,995025,0,0,0,2005-2007
754695,994995,0,-30,30,2005-2007
754725,994995,0,0,0,2005-2007
754755,994995,0,0,0,2005-2007
754785,994995,0,0,0,2005-2007
754815,994995,0,0,0,2005-2007
754845,994965,0,-30,30,2005-2007
754875,994965,0,0,0,2005-2007
754905,994965,0,0,0,2005-2007
754935,994965,0,0,0,2005-2007
754965,994965,0,0,0,2005-2007
754995,994965,0,0,0,2005-2007
755025,994965,0,0,0,2005-2007
755055,994965,0,0,0,2005-2007
755085,994965,0,0,0,2005-2007
755115,994965,0,0,0,2005-2007
755145,994965,0,0,0,2005-2007
755175,994965,0,0,0,2005-2007
755205,994965,0,0,0,2005-2007
755235,994965,0,0,0,2005-2007
755265,994965,0,0,0,2005-2007
755295,994965,0,0,0,2005-2007
755325,994965,0,0,0,2005-2007
755355,994965,0,0,0,2005-2007
755385,994995,0,30,30,2005-2007
755415,994995,0,30,30,2005-2007
755445,994995,0,30,30,2005-2007
755475,994995,0,30,30,2005-2007
755505,994995,0,0,0,2005-2007
755535,994995,0,0,0,2005-2007
755565,995025,0,30,30,2005-2007
755595,995025,0,30,30,2005-2007
755625,995025,0,30,30,2005-2007
755655,995025,0,0,0,2005-2007
755685,995025,0,0,0,2005-2007
755715,995025,0,0,0,2005-2007
755745,995025,0,0,0,2005-2007
755775,995055,0,0,0,2005-2007
755805,995055,0,0,0,2005-2007
755835,995055,0,0,0,2005-2007
755865,995085,0,0,0,2005-2007
755895,995085,-30,0,30,2005-2007
755925,995115,0,0,0,2005-2007
755955,995115,-30,0,30,2005-2007
755985,995145,0,0,0,2005-2007
756015,995145,-30,0,30,2005-2007
756045,995145,0,-30,30,2005-2007
756075,995175,-30,0,30,2005-2007
756105,995175,0,-30,30,2005-2007
756135,995175,0,-30,30,2005-2007
756165,995205,-30,0,30,2005-2007
756195,995205,0,-30,30,2005-2007
756225,995205,0,-30,30,2005-2007
756255,995235,-30,0,30,2005-2007
756285,995235,0,-30,30,2005-2007
756315,995235,0,-30,30,2005-2007
756345,995265,0,0,0,2005-2007
756375,995265,0,0,0,2005-2007
756405,995265,-30,0,30,2005-2007
756435,995295,0,0,0,2005-2007
756465,995295,0,0,0,2005-2007
756495,995295,-30,0,30,2005-2007
756525,995325,0,0,0,2005-2007
756555,995325,0,0,0,2005-2007
756585,995325,0,0,0,2005-2007
756615,995355,0,0,0,2005-2007
756645,995355,0,0,0,2005-2007
756675,995385,0,30,30,2005-2007
756705,995385,0,0,0,2005-2007
756735,995415,0,30,30,2005-2007
756765,995415,0,30,30,2005-2007
756795,995415,0,0,0,2005-2007
756825,995445,0,30,30,2005-2007
756855,995445,0,30,30,2005-2007
756885,995445,0,30,30,2005-2007
756915,995475,0,30,30,2005-2007
756945,995475,0,30,30,2005-2007
756975,995475,0,30,30,2005-2007
757005,995505,0,30,30,2005-2007
757035,995505,0,30,30,2005-2007
757065,995535,0,30,30,2005-2007
757095,995535,0,30,30,2005-2007
757125,995535,0,30,30,2005-2007
757155,995565,0,30,30,2005-2007
757185,995565,0,30,30,2005-2007
757215,995565,0,0,0,2005-2007
757245,995595,0,30,30,2005-2007
757275,995595,0,30,30,2005-2007
757305,995595,0,30,30,2005-2007
757335,995595,0,0,0,2005-2007
757365,995625,0,30,30,2005-2007
757395,995625,0,0,0,2005-2007
757425,995655,0,30,30,2005-2007
757455,995655,0,30,30,2005-2007
757485,995655,0,30,30,2005-2007
757515,995655,0,30,30,2005-2007
757545,995685,0,30,30,2005-2007
757575,995685,0,30,30,2005-2007
757605,995685,0,30,30,2005-2007
757635,995685,0,30,30,2005-2007
757665,995685,0,30,30,2005-2007
757695,995685,0,30,30,2005-2007
757725,995685,0,30,30,2005-2007
757755,995685,0,0,0,2005-2007
757785,995685,0,0,0,2005-2007
757815,995685,0,0,0,2005-2007
757845,995685,0,0,0,2005-2007
757875,995685,0,0,0,2005-2007
757905,995685,0,0,0,2005-2007
757935,995685,0,0,0,2005-2007
757965,995685,0,0,0,2005-2007
757995,995685,0,0,0,2005-2007
758025,995685,-30,0,30,2005-2007
758055,995685,0,-30,30,2005-2007
758085,995685,0,-30,30,2005-2007
758115,995685,0,-30,30,2005-2007
758145,995685,0,-30,30,2005-2007
758175,995685,0,-30,30,2005-2007
758205,995685,0,-30,30,2005-2007
758235,995685,0,-30,30,2005-2007
758265,995685,0,-30,30,2005-2007
758295,995715,0,0,0,2005-2007
758325,995715,0,0,0,2005-2007
758355,995715,0,0,0,2005-2007
758385,995715,0,0,0,2005-2007
758415,995715,0,0,0,2005-2007
758445,995715,0,0,0,2005-2007
758475,995715,0,0,0,2005-2007
758505,995715,-30,0,30,2005-2007
758535,995715,0,-30,30,2005-2007
758565,995715,0,-30,30,2005-2007
758595,995715,0,-30,30,2005-2007
758625,995715,0,-30,30,2005-2007
758655,995715,0,-30,30,2005-2007
758685,995745,0,0,0,2005-2007
758715,995745,0,0,0,2005-2007
758745,995745,0,0,0,2005-2007
758775,995745,0,0,0,2005-2007
758805,995745,0,0,0,2005-2007
758835,995745,0,0,0,2005-2007
758865,995745,0,0,0,2005-2007
758895,995745,0,0,0,2005-2007
758925,995745,0,0,0,2005-2007
758955,995715,0,0,0,2005-2007
758985,995715,0,0,0,2005-2007
759015,995715,0,0,0,2005-2007
759045,995715,0,0,0,2005-2007
759075,995715,0,0,0,2005-2007
759105,995715,0,0,0,2005-2007
759135,995715,0,0,0,2005-2007
759165,995685,0,-30,30,2005-2007
759195,995685,0,-30,30,2005-2007
759225,995685,0,-30,30,2005-2007
759255,995685,0,0,0,2005-2007
759285,995685,0,0,0,2005-2007
759315,995685,0,0,0,2005-2007
759345,995685,-30,0,30,2005-2007
759375,995655,0,0,0,2005-2007
759405,995655,0,0,0,2005-2007
759435,995655,0,0,0,2005-2007
759465,995625,0,0,0,2005-2007
759495,995625,-30,0,30,2005-2007
759525,995595,0,0,0,2005-2007
759555,995595,0,0,0,2005-2007
759585,995595,0,0,0,2005-2007
759615,995565,0,0,0,2005-2007
759645,995565,0,0,0,2005-2007
759675,995535,0,-30,30,2005-2007
759705,995535,0,0,0,2005-2007
759735,995535,0,0,0,2005-2007
759765,995505,0,0,0,2005-2007
759795,995505,0,0,0,2005-2007
759825,995475,0,-30,30,2005-2007
759855,995475,0,0,0,2005-2007
759885,995445,0,-30,30,2005-2007
759915,995445,0,0,0,2005-2007
759945,995415,0,0,0,2005-2007
759975,995415,0,0,0,2005-2007
760005,995415,-30,0,30,2005-2007
760035,995385,-30,0,30,2005-2007
760065,995355,0,0,0,2005-2007
760095,995325,0,0,0,2005-2007
760125,995325,-30,0,30,2005-2007
760155,995295,0,0,0,2005-2007
760185,995265,0,0,0,2005-2007
760215,995235,0,0,0,2005-2007
760245,995235,-30,0,30,2005-2007
760275,995235,0,30,30,2005-2007
760305,995205,0,0,0,2005-2007
760335,995205,-30,0,30,2005-2007
760365,995175,0,0,0,2005-2007
760395,995145,0,0,0,2005-2007
760425,995145,-30,0,30,2005-2007
760455,995115,0,0,0,2005-2007
760485,995085,0,0,0,2005-2007
760515,995055,0,0,0,2005-2007
760545,995055,-30,0,30,2005-2007
760575,995025,-30,0,30,2005-2007
760605,994995,0,0,0,2005-2007
760635,994995,-30,0,30,2005-2007
760665,994965,-30,0,30,2005-2007
760695,994935,-30,0,30,2005-2007
760725,994935,0,30,30,2005-2007
760755,994905,-30,0,30,2005-2007
760785,994905,-30,30,42.4264068711929,2005-2007
760815,994875,-30,30,42.4264068711929,2005-2007
760845,994845,-30,30,42.4264068711929,2005-2007
760875,994845,-60,30,67.0820393249937,2005-2007
760905,994845,-60,60,84.8528137423857,2005-2007
760935,994815,0,60,60,2005-2007
760935,994785,0,30,30,2005-2007
760935,994755,0,0,0,2005-2007
760965,994725,0,0,0,2005-2007
760995,994725,0,0,0,2005-2007
761025,994725,-30,0,30,2005-2007
761055,994695,0,0,0,2005-2007
761085,994665,0,0,0,2005-2007
761115,994635,0,-30,30,2005-2007
761145,994635,0,0,0,2005-2007
761175,994605,0,-30,30,2005-2007
761205,994575,0,-30,30,2005-2007
761235,994575,0,-30,30,2005-2007
761265,994545,0,-30,30,2005-2007
761295,994515,0,-30,30,2005-2007
761325,994515,0,0,0,2005-2007
761355,994485,0,-30,30,2005-2007
761385,994455,0,-30,30,2005-2007
761415,994455,0,0,0,2005-2007
761445,994425,0,-30,30,2005-2007
761475,994395,0,-30,30,2005-2007
761505,994365,0,-30,30,2005-2007
761535,994365,0,-30,30,2005-2007
761565,994335,0,-30,30,2005-2007
761595,994305,30,-30,42.4264068711929,2005-2007
761625,994305,0,-30,30,2005-2007
761655,994275,0,-30,30,2005-2007
761685,994245,30,-30,42.4264068711929,2005-2007
761715,994245,0,-30,30,2005-2007
761745,994245,0,-30,30,2005-2007
761775,994215,0,-30,30,2005-2007
761805,994185,0,-30,30,2005-2007
761835,994155,0,-30,30,2005-2007
761865,994155,0,0,0,2005-2007
761895,994125,0,0,0,2005-2007
761925,994095,0,-30,30,2005-2007
761955,994065,0,-30,30,2005-2007
761985,994065,0,0,0,2005-2007
762015,994035,0,-30,30,2005-2007
762045,994005,0,-30,30,2005-2007
762075,993975,0,-30,30,2005-2007
762105,993975,0,0,0,2005-2007
762135,993945,0,0,0,2005-2007
762165,993915,0,-30,30,2005-2007
762195,993915,0,0,0,2005-2007
762225,993885,0,0,0,2005-2007
762255,993855,0,0,0,2005-2007
762285,993855,-30,0,30,2005-2007
762315,993825,0,0,0,2005-2007
762345,993795,0,0,0,2005-2007
762375,993795,0,0,0,2005-2007
762405,993765,0,0,0,2005-2007
762435,993765,-30,0,30,2005-2007
762465,993735,-30,0,30,2005-2007
762495,993705,0,0,0,2005-2007
762525,993705,-30,0,30,2005-2007
762555,993675,0,0,0,2005-2007
762585,993675,0,0,0,2005-2007
762615,993645,0,0,0,2005-2007
762645,993645,0,0,0,2005-2007
762675,993645,0,0,0,2005-2007
762705,993645,0,0,0,2005-2007
762735,993645,0,0,0,2005-2007
762765,993615,0,-30,30,2005-2007
762795,993615,0,-30,30,2005-2007
762825,993615,0,-30,30,2005-2007
762855,993615,0,-30,30,2005-2007
762885,993615,0,-30,30,2005-2007
762915,993615,0,-30,30,2005-2007
762945,993615,0,-30,30,2005-2007
762975,993615,0,-30,30,2005-2007
763005,993615,0,-30,30,2005-2007
763035,993615,0,-30,30,2005-2007
763065,993615,0,-30,30,2005-2007
763095,993615,0,-30,30,2005-2007
763125,993615,0,-30,30,2005-2007
763155,993615,0,-30,30,2005-2007
763185,993615,0,-30,30,2005-2007
763215,993615,0,-30,30,2005-2007
763245,993615,0,0,0,2005-2007
763275,993615,0,0,0,2005-2007
763305,993615,0,0,0,2005-2007
763335,993615,0,0,0,2005-2007
763365,993585,0,-30,30,2005-2007
763395,993585,0,-30,30,2005-2007
763425,993585,0,-30,30,2005-2007
763455,993585,0,0,0,2005-2007
763485,993585,0,0,0,2005-2007
763515,993585,0,0,0,2005-2007
763545,993585,0,0,0,2005-2007
763575,993555,0,-30,30,2005-2007
763605,993555,0,-30,30,2005-2007
763635,993555,0,-30,30,2005-2007
763665,993555,0,0,0,2005-2007
763695,993555,0,0,0,2005-2007
763725,993555,0,0,0,2005-2007
763755,993555,0,0,0,2005-2007
763785,993555,0,0,0,2005-2007
763815,993555,0,0,0,2005-2007
763845,993555,-30,0,30,2005-2007
763875,993555,0,30,30,2005-2007
763905,993555,0,30,30,2005-2007
763935,993555,0,30,30,2005-2007
763965,993555,0,30,30,2005-2007
763995,993555,0,30,30,2005-2007
764025,993525,0,0,0,2005-2007
764055,993525,-30,0,30,2005-2007
764085,993525,0,30,30,2005-2007
764115,993525,0,30,30,2005-2007
764145,993495,0,0,0,2005-2007
764175,993495,0,0,0,2005-2007
764205,993495,0,0,0,2005-2007
764235,993465,0,-30,30,2005-2007
764265,993435,0,-60,60,2005-2007
764295,993435,0,-60,60,2005-2007
764325,993405,0,-90,90,2005-2007
764355,993405,0,-90,90,2005-2007
764385,993405,60,-60,84.8528137423857,2005-2007
764415,993405,30,-60,67.0820393249937,2005-2007
764445,993405,0,-60,60,2005-2007
764475,993405,0,-60,60,2005-2007
764505,993405,0,-60,60,2005-2007
764535,993405,0,-60,60,2005-2007
764565,993405,0,-60,60,2005-2007
764595,993405,0,-60,60,2005-2007
764625,993405,0,-60,60,2005-2007
764655,993405,0,-60,60,2005-2007
764685,993405,0,-60,60,2005-2007
764715,993405,0,-60,60,2005-2007
764745,993405,0,-60,60,2005-2007
764775,993405,0,-60,60,2005-2007
764805,993405,0,-60,60,2005-2007
764835,993405,0,-60,60,2005-2007
764865,993405,0,-60,60,2005-2007
764895,993405,0,-60,60,2005-2007
764925,993405,0,-60,60,2005-2007
764955,993405,0,-60,60,2005-2007
764985,993405,0,-60,60,2005-2007
765015,993405,0,-60,60,2005-2007
765045,993405,0,-60,60,2005-2007
765075,993405,0,-60,60,2005-2007
765105,993405,0,-60,60,2005-2007
765135,993405,0,-60,60,2005-2007
765165,993435,0,-30,30,2005-2007
765195,993435,0,-30,30,2005-2007
765225,993435,0,-30,30,2005-2007
765255,993435,0,-30,30,2005-2007
765285,993435,0,-30,30,2005-2007
765315,993435,-30,-30,42.4264068711929,2005-2007
765345,993435,0,-60,60,2005-2007
765375,993435,0,-60,60,2005-2007
765405,993435,0,-60,60,2005-2007
765435,993435,0,-60,60,2005-2007
765465,993435,0,-60,60,2005-2007
765495,993435,0,-60,60,2005-2007
765525,993465,-30,-30,42.4264068711929,2005-2007
765555,993465,0,-60,60,2005-2007
765585,993495,0,-30,30,2005-2007
765615,993495,0,-30,30,2005-2007
765645,993495,0,-30,30,2005-2007
765675,993525,-30,0,30,2005-2007
765705,993525,0,-30,30,2005-2007
765735,993555,0,0,0,2005-2007
765765,993555,0,0,0,2005-2007
765795,993585,0,30,30,2005-2007
